time,fx,fy,fz,f_normal,f_tangent,x_actual,y_actual,z_actual,x_desired,y_desired,z_desired,pos_error_normal,pos_error_tangent
0.015424728393554688,1.9194111759099588,-6.8921515570641585,-8.288793325730376,6.1341862763959405,9.069826121315561,0.4908774629614253,-0.06982932366401892,0.2248240531766128,0.5124858445986763,-0.08925397808721451,0.21650635094610968,0.011066647663038151,0.028123883734988427
0.047728538513183594,3.7278569049270045,-7.900319559276565,-9.771335330212846,7.907941947880464,10.452531488913014,0.4908774629614253,-0.06982932366401892,0.2248240531766128,0.5125512256143898,-0.08931708264669179,0.21650635094610968,0.01107716098467968,0.028213567881758467
0.0814824104309082,3.9028119878699816,-8.544199179913896,-9.836460441996287,7.821451016454128,11.127270063356482,0.4916956442523901,-0.0708472153913494,0.224874096742668,0.5141135774433289,-0.09081870074673842,0.21650635094610968,0.01115689253734085,0.02910269531297676
0.1158442497253418,3.5226067559572933,-8.666730700680175,-9.922597410445134,7.658636702600089,11.283802666769192,0.49263903712522567,-0.07193578055508851,0.22496375575752006,0.5156880356818656,-0.09228103001812239,0.21650635094610968,0.01123036326884327,0.029842790539273537
0.15003538131713867,2.300950657396167,-8.957943839626399,-10.718037327368934,7.714596342959226,11.870149922294425,0.49376514642128005,-0.07317526016894525,0.22508101624300242,0.5172978156251283,-0.09372556895398719,0.21650635094610968,0.011279548602293967,0.03037101215469359
0.18494033813476562,3.412124104773092,-8.76991901838865,-10.708614594689005,8.155019895875343,11.69291013952182,0.4950653993961176,-0.07461651338184115,0.225269079927446,0.5189457971939372,-0.09515387046685761,0.21650635094610968,0.011359377881820568,0.03065626181317512
0.22002696990966797,2.9060947543824422,-8.34510072288973,-10.554637933518379,7.880948582489682,11.2861474447414,0.49640290670257003,-0.0761370274593103,0.2254834771891281,0.5206664915492736,-0.09659323959036871,0.21650635094610968,0.01148228477341299,0.03091802219304109
0.2538893222808838,2.244224395179193,-9.14656126485062,-10.778037958469616,7.519923873746392,12.178381389776481,0.4976894635108099,-0.07759608106575555,0.22575501400427142,0.5223566899900118,-0.09795757154873352,0.21650635094610968,0.01167291631352971,0.031182417320749552
0.2876582145690918,1.7992739772171311,-9.517499721444667,-11.040844393512751,7.409623798812325,12.681400075489538,0.4988849971633504,-0.0789761691561572,0.22602226301760012,0.5240175871778942,-0.09925201934868932,0.21650635094610968,0.011892233987790974,0.03149419843719025
0.32332801818847656,1.3553383494963844,-7.170418317837623,-10.159093257337732,7.1245630342378465,10.281031965559364,0.5006029219431067,-0.08102641061150384,0.22641047944762227,0.5257930154876936,-0.10058795279151314,0.21650635094610968,0.012148943298806768,0.031107710994899222
0.3579521179199219,0.9261135146426437,-6.541578236192705,-9.52986322203627,6.550320676018227,9.568778612460495,0.5027460328347607,-0.0833894357642419,0.22687622716748618,0.527593802410072,-0.1018934562757679,0.21650635094610968,0.012382324924857555,0.030232809830723024
0.39232540130615234,0.20714159465437887,-5.899163690640931,-9.308767311320567,6.2487816629877315,9.080138571290139,0.5048327889531737,-0.0856481259359224,0.22725610592606021,0.5293021737701852,-0.10308514295635907,0.21650635094610968,0.012567770111652323,0.029332724770188293
0.4267618656158447,0.2896163743881117,-5.6398892389203645,-9.426177503011214,6.422788329217838,8.91587576561839,0.5068747242818455,-0.08779970749078835,0.2275793121220989,0.5310862570071911,-0.10428496938703423,0.21650635094610968,0.012743299676115904,0.02860386266342303
0.4608480930328369,0.014598428304575362,-5.671210540156227,-9.57842265663082,6.409550878217206,9.100916450198392,0.5087951605818974,-0.08972291548572683,0.22783930437138233,0.5329422682357713,-0.10548678065936644,0.21650635094610968,0.012897077283559197,0.028172388683634215
0.4952819347381592,-0.12468805733490884,-5.869805157948615,-9.733920066371597,6.3946117101162905,9.39831371253787,0.5106173806132572,-0.09144739161997012,0.22805134832497617,0.534792023471999,-0.10663953801609849,0.21650635094610968,0.013020781982920197,0.027909870485195783
0.5297379493713379,-0.38164351976703415,-6.4963824317158965,-9.478527851344303,5.832187579754282,9.908416358760698,0.5123838566767008,-0.09302207312254009,0.22822620537475105,0.5366217277832305,-0.10773684217850046,0.21650635094610968,0.013111816074938673,0.02773867500787516
0.5634260177612305,-1.1327151590711395,-6.4283070253838694,-9.550057187263674,5.6452096673354,10.096602148050534,0.5140334791583366,-0.09437590767653155,0.22838272295887072,0.5384264497485893,-0.1087783792246728,0.21650635094610968,0.013186381257041671,0.027741949506863883
0.598315954208374,-0.6519190456739081,-6.27951710283578,-9.67485762488266,5.942077617369573,9.907164939468057,0.5157069039985216,-0.09568471673214199,0.2284970436616153,0.5403417752902366,-0.10984088138371614,0.21650635094610968,0.013229807036405142,0.0278571857655975
0.6320476531982422,-0.6362043183164279,-7.046574797074134,-9.8977912506807,5.839063862503826,10.673826734449937,0.5173745697955979,-0.09685490114299722,0.22865723630085275,0.5422081927157542,-0.11083474139963263,0.21650635094610968,0.013282888024358593,0.02798845586269478
0.6662957668304443,-0.5635888775520865,-7.4026957280862025,-10.234693910011645,6.006298341925057,11.126134824140136,0.5190308442789674,-0.09787708497788902,0.2288643028361977,0.544079443760324,-0.11179115153729688,0.21650635094610968,0.013350699083553089,0.0282048115238375
