time,fx,fy,fz,f_normal,f_tangent,x_actual,y_actual,z_actual,x_desired,y_desired,z_desired,pos_error_normal,pos_error_tangent
0.040050506591796875,-6.1339890874180325,2.804627749447491,-12.981164242711744,9.739481682674256,10.915350685463341,0.5924595880887252,0.12299917404253312,0.21806146975542834,0.5763997413489238,0.10231171071161696,0.18186533479473213,0.0411878612871434,0.01730924854110887
0.07435798645019531,-5.0359197843666585,2.0861349667038196,-12.768601469822999,9.899466630500385,9.733970983142251,0.5903763204445344,0.12282991908215053,0.21801137927026887,0.5746532022608405,0.10189235322053374,0.18186533479473213,0.04113413521656717,0.01732390143243131
0.10921549797058105,-5.476927394934466,2.195273456876769,-12.557156082859132,9.603426266247771,10.01360734590087,0.5884652066537294,0.12266564209496637,0.21794512493935345,0.572862451629505,0.10142943534674294,0.18186533479473213,0.04109444127176071,0.01753341366765106
0.14366531372070312,-5.556037093793254,2.554062565985317,-12.806183179882591,9.602416111575623,10.449149067528644,0.5867931704011212,0.12254619195013379,0.2178581005591873,0.5711210329770111,0.10094716575349665,0.18186533479473213,0.04107424021482574,0.01790306683875526
0.17760896682739258,-4.882628831644705,2.9569094492896295,-12.588995218946755,9.217733845312688,10.300464124424085,0.5851826852257702,0.12245793703218799,0.21775655360615095,0.5694005596811045,0.10043900199269874,0.18186533479473213,0.04106856081571582,0.018315618670299783
0.2116999626159668,-5.67749957409996,2.7150483021295204,-12.701493038355864,9.346343681636894,10.657357734679373,0.5835908939490165,0.12240530840252915,0.21763223137987486,0.5676642910787685,0.09989376674151883,0.18186533479473213,0.04107474695713175,0.01877664082528845
0.2459709644317627,-5.536484579211909,2.9385391046147102,-12.904121949029388,9.380440134449803,10.854095067053104,0.581979774630958,0.12238035344638912,0.21747382090660553,0.5659549934925953,0.09932464880670165,0.18186533479473213,0.041075122961998715,0.01921347661931846
0.2804701328277588,-5.414967476455608,3.1991818092617685,-12.93481641501591,9.243946767881848,11.018872939757276,0.5802783152976244,0.12236188081704279,0.2172983913796089,0.5642278636992124,0.09871657980341743,0.18186533479473213,0.04107888024034374,0.019614901317225507
0.3148820400238037,-5.189817058946638,3.505412356817959,-13.137174154183093,9.24206126233871,11.242409229216843,0.5785268325691646,0.12235470279219031,0.2170934151304921,0.5625933464070443,0.09810941256658905,0.18186533479473213,0.041068526527453596,0.019902357961023492
0.348435640335083,-4.276529599090539,4.134184436817673,-12.856453646591612,8.729583522902447,11.156296798362431,0.5767533150128047,0.1223365300702925,0.2168848583270521,0.5608923674216714,0.09744513999350715,0.18186533479473213,0.04107145961668485,0.020264579734825608
0.3829948902130127,-4.616819752352875,3.7901640743393448,-12.95716943940528,8.90874929531336,11.144630734611178,0.5748794310970767,0.12230836246250786,0.2166603448508602,0.559226589798756,0.09675917589730822,0.18186533479473213,0.041070938825361246,0.02053394953883156
0.41671323776245117,-4.413115041327275,4.293738318971597,-13.157914310735153,8.812237854149831,11.549326652681177,0.5729941326167804,0.12228254070743842,0.21642081591448314,0.5575768098035236,0.09604634766445251,0.18186533479473213,0.04107491028740375,0.020807803546174532
0.4510214328765869,-3.561145492214126,5.193321663170533,-12.844816597527347,8.156617762066036,11.752074166781632,0.5710471944428239,0.12217965967091543,0.21617727490038155,0.5559164372966838,0.09529484409457349,0.18186533479473213,0.04105705693364571,0.021056125715582984
0.48592138290405273,-3.862424730585587,4.74603895083413,-12.905573920624036,8.350964448977301,11.586994498785367,0.5690337061630943,0.12209179345405659,0.21592103573896046,0.5542349000360228,0.09449817534848805,0.18186533479473213,0.041060330617105366,0.021313198712519056
0.5201916694641113,-2.659898960409053,5.931312215248435,-12.387475464942495,7.4437065771396504,11.844674240448349,0.5670555255475468,0.12196744606056317,0.21567046074359883,0.5526394604613394,0.0937085846291834,0.18186533479473213,0.04105815940009527,0.021526733822454343
0.5540750026702881,-2.870079907111106,6.428642667245481,-12.630074361030545,7.354449093189566,12.44972538320329,0.56509267114612,0.12177110386661395,0.2154442564130104,0.5510269430046598,0.09287608701498055,0.18186533479473213,0.04106003928106848,0.021780354870599195
0.5878822803497314,-2.7717801226454677,6.473952647526271,-12.460802844885109,7.175812520371876,12.384431765013524,0.5632292141906596,0.12153968784443366,0.21523476716275922,0.5494379065792515,0.09202096262221253,0.18186533479473213,0.041067798978766154,0.022102267032625064
0.6223549842834473,-1.5435228365399771,8.424450906684475,-12.153638039409971,6.129063216051197,13.546192731269493,0.5613208104169953,0.12130378333957602,0.21500945545239103,0.5479018465481662,0.09116047394056279,0.18186533479473213,0.04107485033922717,0.02236240364131554
0.6565790176391602,-1.7320822579243407,8.462792713897507,-12.254008332810432,6.152027175854195,13.672316969510032,0.5594590164924754,0.12106936607663349,0.2147881718599058,0.5463381861565045,0.09024964093015372,0.18186533479473213,0.041104590988324266,0.022723059805238314
0.691814661026001,-1.4042440969326815,9.181894410426223,-11.9816418570006,5.614046593679606,14.08265986528858,0.5576139609858605,0.12077054024946134,0.21459258400013087,0.5447436461206341,0.0892837469460894,0.18186533479473213,0.04114308401241094,0.02313833692725783
0.7259149551391602,-1.9129324484573198,8.87457623666754,-12.176431312348909,5.835042986726338,14.02266617944647,0.5558479687317595,0.12041683271565021,0.21443806232691895,0.5432157379114756,0.0883201844075514,0.18186533479473213,0.041190268266577186,0.02353959360575704
0.7597143650054932,-2.2809996863104516,9.245891501203658,-12.435074702602547,5.805442410931477,14.547074980683998,0.554045856495622,0.11998737819262913,0.2142946969650879,0.5417407432584231,0.08735335792553624,0.18186533479473213,0.0412213296264906,0.023850798837221906
0.794330358505249,-1.7842547594125575,9.995078580819257,-12.116548814409773,5.2666531581194365,14.904975027395507,0.5521955147010641,0.11945560815928168,0.21418600446233152,0.5402445499887836,0.08633571197402216,0.18186533479473213,0.04125365592567041,0.02413534009300511
0.8284783363342285,-2.2757248409925106,9.410762989830786,-12.216743134276083,5.541012851570447,14.57008486558305,0.5503456361871754,0.11883187364917959,0.21411601227957222,0.5387902068406707,0.0853101360953948,0.18186533479473213,0.04128262500665614,0.02435335514457645
0.8620688915252686,-2.7293426867902433,9.490777652512836,-12.410773177813345,5.58397911404244,14.84488599068519,0.548487068433048,0.11811101042133768,0.214069693591305,0.5373237950761003,0.08423808700741403,0.18186533479473213,0.041302017025787716,0.024561305497619975
0.8962898254394531,-2.270966823296013,9.989555051108775,-12.02130252239945,5.125211609636095,14.939625856196761,0.5465733512827979,0.11726464610426549,0.21406354744313533,0.5358934049931606,0.08315447188326316,0.18186533479473213,0.04131075090264965,0.024651815262728447
0.9313793182373047,-3.2358553571243465,9.760637177985988,-12.576473396473913,5.515475423846352,15.280314524042874,0.5446165791010033,0.1163023193019857,0.21408688974057014,0.5344371531046698,0.0820112521910173,0.18186533479473213,0.04131450441171507,0.02471514364849619
0.9652879238128662,-2.7832340598387972,10.184159689849151,-12.158221504490626,5.083321674221759,15.278929652591529,0.5427241583228939,0.11528222293683262,0.2141381485709847,0.5330259789350633,0.08086335425131033,0.18186533479473213,0.04131759141707942,0.024760944116849242
0.9996399879455566,-3.153476647676979,9.359243816628362,-12.115815894244921,5.363603860682951,14.682118654861943,0.5408356900555071,0.1141863132920368,0.21421485649722657,0.5316673315725388,0.07971909909411733,0.18186533479473213,0.0413161280044147,0.024728865176963922
1.0338373184204102,-3.647344346435975,9.289332838291603,-12.262237245190288,5.424261962606953,14.85040975126237,0.5389159057957648,0.11300352566226946,0.21429766877013687,0.530276398929441,0.0785067099226528,0.18186533479473213,0.04130773514431304,0.0247021998900057
1.0673303604125977,-3.1766463070367914,9.70405970326186,-11.818649767995163,4.999604136076114,14.796766447624423,0.5370487877089528,0.11178331229450252,0.2143953874342847,0.5289610884307723,0.07731956196113733,0.18186533479473213,0.041295739072459425,0.02461762023117224
1.102515459060669,-2.7921002529753687,8.921045585831449,-11.175203025236533,4.925542629897844,13.711494106167374,0.535150346074658,0.11047110370296877,0.2145139265437624,0.5275975577287383,0.07604416074948274,0.18186533479473213,0.041292452625904724,0.024558560875041158
1.1362090110778809,-2.9217430238157034,9.52122033179385,-11.181270012178105,4.672776665169086,14.225898081543567,0.5334128567263823,0.10907606855481898,0.2146980177289808,0.5263462912482839,0.07483208059715055,0.18186533479473213,0.04127929792848156,0.024425226510592576
