time,fx,fy,fz,time2,x_actual,y_actual,z_actual,time3,x_desired,y_desired,z_desired
0.8180150985717773,3.08852127762846,-3.4978219609629875,-35.57350218241272,0.8184235095977783,0.3932365937854327,-0.0060474032459350196,0.2584435683503561,0.12401318550109863,0.39682790637016296,-0.00503051420673728,0.11629283428192139
0.8534560203552246,3.1048196143767153,-3.4227267575746367,-35.588118109416385,0.8533370494842529,0.393234003816914,-0.006055639098143205,0.25843615666127984,0.1293654441833496,0.39682790637016296,-0.00503051420673728,0.11629283428192139
0.888085126876831,3.0898834640201036,-3.6837879674772207,-35.71530261503653,0.8879787921905518,0.3932276935328768,-0.006072603769141394,0.2584364467004116,0.13402056694030762,0.39682790637016296,-0.00503051420673728,0.11629283428192139
0.923100471496582,3.0917658070407827,-3.7024949582247455,-35.71345004432584,0.9230241775512695,0.39322742031586133,-0.006074519781673875,0.25843860877167996,0.1390979290008545,0.39682790637016296,-0.00503051420673728,0.11629283428192139
0.9570188522338867,2.952316609745247,-3.325927463403201,-35.56150001967422,0.9568583965301514,0.3932274958566906,-0.006071198676982566,0.25843947502099507,0.14423298835754395,0.39682790637016296,-0.00503051420673728,0.11629283428192139
0.9909107685089111,2.726540179686713,-3.386875047665705,-35.385216680276415,0.9910576343536377,0.39322411662618156,-0.0060827061383880365,0.2584285735835472,0.14913010597229004,0.39682790637016296,-0.00503051420673728,0.11629283428192139
1.0259380340576172,2.715130024223626,-3.414263766421497,-35.37658720950859,1.0258476734161377,0.3932207542835739,-0.0060939506255480065,0.258431152327283,0.1544487476348877,0.39682790637016296,-0.00503051420673728,0.11629283428192139
1.059852123260498,3.1022677959852616,-3.5198478555996378,-35.523535219350165,1.0599768161773682,0.39322171561053426,-0.0060930262302337735,0.25843307623162326,0.15914297103881836,0.39682790637016296,-0.00503051420673728,0.11629283428192139
1.0949883460998535,3.1017615949335426,-3.5300453971126164,-35.52190420110873,1.0951194763183594,0.39322255361296493,-0.006089725364028677,0.2584346704708559,0.16401267051696777,0.39682790637016296,-0.00503051420673728,0.11629283428192139
1.1295804977416992,3.0999452012814777,-3.4637657783973523,-35.53400979818589,1.1297452449798584,0.39321944349067756,-0.00610124169816468,0.25842789747425604,0.16946721076965332,0.39682790637016296,-0.00503051420673728,0.11629283428192139
1.163466215133667,3.0258589210276403,-3.1942333684356417,-35.45285968792723,1.163827657699585,0.3932202766428259,-0.006110173200539153,0.2584336488046218,0.1742572784423828,0.39682790637016296,-0.00503051420673728,0.11629283428192139
1.1981828212738037,3.300791315315974,-4.020652039834432,-35.66767369705385,1.1977248191833496,0.3932195188800919,-0.006110638751602095,0.258436602442752,0.17915773391723633,0.39682790637016296,-0.00503051420673728,0.11629283428192139
1.2317302227020264,3.0779600375150435,-3.4496292997447413,-35.578994691991944,1.2319488525390625,0.3932204081502838,-0.006104252437101287,0.2584407655279324,0.18432259559631348,0.39682790637016296,-0.00503051420673728,0.11629283428192139
1.2658746242523193,3.082477985143228,-3.6134270889459428,-35.7277780918437,1.2661728858947754,0.393213883316268,-0.006121189668445588,0.2584313511468514,0.18916773796081543,0.39682790637016296,-0.00503051420673728,0.11629283428192139
1.3011982440948486,3.080145738043986,-3.6370408394617724,-35.721114568872046,1.3014512062072754,0.39321056316971953,-0.006131175534116937,0.2584335969133189,0.194105863571167,0.39682790637016296,-0.00503051420673728,0.11629283428192139
1.3365395069122314,3.0815803522885608,-3.655342428929436,-35.71917337569449,1.3364403247833252,0.39321051977565263,-0.0061317198186836485,0.25843571226324485,0.19901251792907715,0.39682790637016296,-0.00503051420673728,0.11629283428192139
1.3703258037567139,2.94156815864783,-3.2775390708990844,-35.56702265130485,1.3706707954406738,0.39321058671658177,-0.0061277398669027155,0.25843649740610813,0.2042384147644043,0.39682790637016296,-0.00503051420673728,0.11629283428192139
1.4058411121368408,2.938038553329883,-3.2128765565470574,-35.57816596096238,1.4057703018188477,0.3932073912651165,-0.006139683690804903,0.25842985023575293,0.20917940139770508,0.39682790637016296,-0.00503051420673728,0.11629283428192139
1.4395434856414795,2.704776840371573,-3.367623683663567,-35.382025625917954,1.4396562576293945,0.39320372163498063,-0.0061504593967830635,0.25842833286034644,0.21410799026489258,0.39682790637016296,-0.00503051420673728,0.11629283428192139
1.4738261699676514,3.091793553749265,-3.4725808779639764,-35.52922139084143,1.473625898361206,0.39320476510409713,-0.00614865678528864,0.2584302117403872,0.21924614906311035,0.39682790637016296,-0.00503051420673728,0.11629283428192139
1.5074481964111328,3.0193698219911376,-3.1891964732596496,-35.45301561090406,1.5076754093170166,0.3932095341728114,-0.006144249430655633,0.25843526255946836,0.22414422035217285,0.39682790637016296,-0.00503051420673728,0.11629283428192139
1.541377305984497,3.288691580719737,-3.932638505715274,-35.680929945262996,1.5416960716247559,0.3932054047242898,-0.006155930069004732,0.25842945304954884,0.22911572456359863,0.39682790637016296,-0.00503051420673728,0.11629283428192139
1.5758988857269287,3.0661866317680566,-3.3736276933113785,-35.58801172946224,1.5757780075073242,0.3932022108306568,-0.006162455613416856,0.2584341571098273,0.2339491844177246,0.39682790637016296,-0.00503051420673728,0.11629283428192139
1.6093804836273193,3.0745048993376587,-3.622369419101504,-35.72306749649113,1.6095924377441406,0.39319882277026025,-0.006168453138632658,0.25843364118052314,0.239349365234375,0.39682790637016296,-0.00503051420673728,0.11629283428192139
1.643378496170044,2.934302020757676,-3.2446475289133163,-35.57070683564087,1.643310546875,0.3931988362496066,-0.006164579671914734,0.25843442834979224,0.24416732788085938,0.39682790637016296,-0.00503051420673728,0.11629283428192139
1.6771793365478516,2.7018046133261286,-3.31088472590623,-35.3929912302183,1.6773452758789062,0.39319522555765074,-0.006176738903100386,0.2584240092790545,0.24886417388916016,0.39682790637016296,-0.00503051420673728,0.11629283428192139
1.7114284038543701,3.0830357441964473,-3.4213118835296354,-35.53492562836038,1.7118680477142334,0.3931929713308095,-0.006184329096873517,0.25842602750142535,0.2541532516479492,0.39682790637016296,-0.00503051420673728,0.11629283428192139
1.7459156513214111,3.012578571494128,-3.1464942635377673,-35.4582588427431,1.7457513809204102,0.39319675720514285,-0.006184480503160468,0.25843161348208954,0.2593235969543457,0.39682790637016296,-0.00503051420673728,0.11629283428192139
1.7799139022827148,3.2859403937708462,-3.964758302131883,-35.67387820702405,1.7796082496643066,0.3931967660304999,-0.00618068411664771,0.25843400619172463,0.2640681266784668,0.39682790637016296,-0.00503051420673728,0.11629283428192139
1.813826560974121,3.0653676426855863,-3.3152128581254794,-35.59928500839684,1.8135173320770264,0.393193680849245,-0.006187905626886999,0.2584296889489449,0.26886558532714844,0.39682790637016296,-0.00503051420673728,0.11629283428192139
1.8487951755523682,3.0585158394436656,-3.3400024227668195,-35.5916732609334,1.848710536956787,0.39319005868339096,-0.006198564864530047,0.25843197514535343,0.2739434242248535,0.39682790637016296,-0.00503051420673728,0.11629283428192139
1.8829028606414795,3.067280381935188,-3.589152202961052,-35.72693607589502,1.8830137252807617,0.3931865120197881,-0.0062049947481696765,0.25843145556067093,0.2790095806121826,0.39682790637016296,-0.00503051420673728,0.11629283428192139
1.9167733192443848,2.926920461022242,-3.2119238889771173,-35.57434485228409,1.9171626567840576,0.39318647193358813,-0.006201239559875193,0.25843226789375817,0.2842381000518799,0.39682790637016296,-0.00503051420673728,0.11629283428192139
1.9512016773223877,2.703770887342625,-3.2717267170737196,-35.39741454084543,1.9512958526611328,0.3931827619712998,-0.006211471617325756,0.2584212562794973,0.2889716625213623,0.39682790637016296,-0.00503051420673728,0.11629283428192139
1.985008955001831,3.075212248482256,-3.3863604783015973,-35.53889788531233,1.9848740100860596,0.39318028706307845,-0.006220450645805177,0.2584235780165806,0.2941718101501465,0.39682790637016296,-0.00503051420673728,0.11629283428192139
2.020028591156006,3.077285890999828,-3.405779306715542,-35.53709160910093,2.02020525932312,0.39317981876497093,-0.006222041014400856,0.2584257075646425,0.2991502285003662,0.39682790637016296,-0.00503051420673728,0.11629283428192139
2.0538806915283203,3.004423473445632,-3.1237927750102887,-35.46033448382789,2.05407977104187,0.39318449353926255,-0.006217680640688482,0.258430835275353,0.3040633201599121,0.39682790637016296,-0.00503051420673728,0.11629283428192139
2.0887815952301025,3.022353281934854,-3.047510664467916,-35.47408442644078,2.0887115001678467,0.39318126339392245,-0.006224707912272857,0.2584232825223065,0.30931639671325684,0.39682790637016296,-0.00503051420673728,0.11629283428192139
2.1243398189544678,2.9988302151097113,-3.077324152041104,-35.46562220190472,2.1242568492889404,0.3931777923024772,-0.006236890066382556,0.2584260345961606,0.31432580947875977,0.39682790637016296,-0.00503051420673728,0.11629283428192139
2.1580810546875,3.2752529525657255,-3.9048047485663107,-35.68149804989304,2.1583588123321533,0.39317654462164814,-0.0062382179414359785,0.25842898911719786,0.3194751739501953,0.39682790637016296,-0.00503051420673728,0.11629283428192139
2.1924479007720947,3.052009029432107,-3.3360690021948236,-35.591967001878395,2.1921145915985107,0.39317724910122537,-0.00623194671474545,0.2584332352524482,0.32402801513671875,0.39682790637016296,-0.00503051420673728,0.11629283428192139
2.226500988006592,3.0942854369416914,-3.4832241487796467,-35.74406072679743,2.226318120956421,0.3931702380490398,-0.006241277212406101,0.25842283303740504,0.3293497562408447,0.39682790637016296,-0.00503051420673728,0.11629283428192139
2.260599136352539,2.9129440953459,-3.1308996608329926,-35.58317123848611,2.2603650093078613,0.3931668987566553,-0.006254688881128858,0.2584250676805475,0.3340787887573242,0.39682790637016296,-0.00503051420673728,0.11629283428192139
2.295206069946289,2.9156982544417542,-3.1504589000284784,-35.58162584829399,2.2957074642181396,0.3931659983745725,-0.006257591244519401,0.25842717721785313,0.33916425704956055,0.39682790637016296,-0.00503051420673728,0.11629283428192139
2.32936954498291,2.6830066321360264,-3.295945393357577,-35.389602279087505,2.3294715881347656,0.39316596857357583,-0.006256123262078679,0.2584251545313624,0.34438586235046387,0.39682790637016296,-0.00503051420673728,0.11629283428192139
2.3634653091430664,3.103202961901948,-3.3016928562362797,-35.53510022766444,2.363294839859009,0.39316259257374553,-0.006255330328251084,0.25841703540782257,0.3497805595397949,0.39682790637016296,-0.00503051420673728,0.11629283428192139
2.3976247310638428,2.990630369156944,-3.0420669959612434,-35.46912676331848,2.397738456726074,0.39316485279772984,-0.006269956138790842,0.25842366333209754,0.3546125888824463,0.39682790637016296,-0.00503051420673728,0.11629283428192139
2.4317400455474854,3.2673903150141217,-3.869879766244643,-35.68545204095778,2.432011127471924,0.3931631381220674,-0.006272787695939681,0.2584265794778375,0.3592262268066406,0.39682790637016296,-0.00503051420673728,0.11629283428192139
2.466008186340332,3.044305335862895,-3.3027466348874324,-35.595647599573695,2.4659061431884766,0.393163710839814,-0.006267250958605502,0.2584308972516143,0.36437249183654785,0.39682790637016296,-0.00503051420673728,0.11629283428192139
2.4997851848602295,3.0205784994791305,-3.49550465868272,-35.67937618422732,2.499990701675415,0.3931546800082301,-0.006270536511575166,0.25842181404760756,0.36930108070373535,0.39682790637016296,-0.00503051420673728,0.11629283428192139
2.5335693359375,2.901545865043704,-3.091168289115904,-35.58654753444172,2.533796548843384,0.39315377576508603,-0.006289614187272745,0.25842462393953886,0.37445831298828125,0.39682790637016296,-0.00503051420673728,0.11629283428192139
2.568453788757324,2.909068160064691,-3.120054888605469,-35.58503748544099,2.5686984062194824,0.39315204220509636,-0.00629258689557494,0.25842513655585586,0.3791313171386719,0.39682790637016296,-0.00503051420673728,0.11629283428192139
2.6035752296447754,2.9078063079836896,-3.1320424990673463,-35.583073882922776,2.603506326675415,0.3931528130731869,-0.006288797470993254,0.258426755579678,0.38463544845581055,0.39682790637016296,-0.00503051420673728,0.11629283428192139
2.6364777088165283,2.7304095154134145,-3.2727418941213156,-35.38761490493709,2.636247158050537,0.39314810733428124,-0.006284792793093866,0.2584184333021048,0.38958168029785156,0.39682790637016296,-0.00503051420673728,0.11629283428192139
2.6708929538726807,2.978662416230703,-2.9879034695445297,-35.48113340639911,2.6707704067230225,0.39315330731846526,-0.006306351905773948,0.2584272716277356,0.39437103271484375,0.39682790637016296,-0.00503051420673728,0.11629283428192139
2.705740451812744,2.9824418084933972,-3.0116366482865335,-35.48022474573508,2.705526113510132,0.3931504347878876,-0.006316323825675423,0.25843365394414053,0.399707555770874,0.39682790637016296,-0.00503051420673728,0.11629283428192139
2.739694118499756,3.2841992431973366,-3.7500486399221185,-35.730340441164444,2.739520311355591,0.3931492387288206,-0.00632670230118345,0.2584352092428943,0.4046142101287842,0.39682790637016296,-0.00503051420673728,0.11629283428192139
2.774765968322754,3.2559627302714604,-3.7562993214722633,-35.7325115754766,2.774945020675659,0.39314695076864425,-0.006346853937298077,0.2584559091833667,0.4096231460571289,0.39682790637016296,-0.00503051420673728,0.11629283428192139
2.810007095336914,3.271523839368144,-3.636054342184951,-35.761055676162044,2.809904098510742,0.3931441782362148,-0.006384800222252821,0.25848338957670736,0.4143342971801758,0.39682790637016296,-0.00503051420673728,0.11629283428192139
2.844423294067383,3.0374086851569877,-2.8943087044663227,-35.76070377481092,2.8442389965057373,0.3931490204320187,-0.006450251856934342,0.25855005909081896,0.41973328590393066,0.39682790637016296,-0.00503051420673728,0.11629283428192139
2.87841796875,2.9993421948652337,-2.90209311892456,-36.00318707498389,2.8782968521118164,0.39315582926710546,-0.006562941827727062,0.2586607222158255,0.4246382713317871,0.39682790637016296,-0.00503051420673728,0.11629283428192139
2.913663387298584,3.091363274879525,-2.6706783149900484,-36.152132840132765,2.9135050773620605,0.3931639094344053,-0.006710719777774884,0.2588223266383401,0.42949843406677246,0.39682790637016296,-0.00503051420673728,0.11629283428192139
2.948363780975342,3.039480276015364,-2.2377743516405983,-36.25137716376149,2.9485421180725098,0.39316755639062995,-0.006920277923788807,0.25901217755319705,0.4344019889831543,0.39682790637016296,-0.00503051420673728,0.11629283428192139
2.982332944869995,2.885907705092242,-1.1802704390977161,-36.22112062024821,2.9822208881378174,0.39316752934324156,-0.00723653174993552,0.25922515332235224,0.43983912467956543,0.39682790637016296,-0.00503051420673728,0.11629283428192139
3.0176517963409424,2.7442143782177255,-0.6890701554791336,-35.92079963669074,3.0175468921661377,0.3930789071894133,-0.00765411468234049,0.25924020472871917,0.44424962997436523,0.39682790637016296,-0.00503051420673728,0.11629283428192139
3.052839756011963,2.839141142826855,-0.3176480894331422,-36.01130167658368,3.0527474880218506,0.39300887919811234,-0.008098599841091968,0.2592272242046078,0.4492483139038086,0.39682790637016296,-0.00503051420673728,0.11629283428192139
3.0866036415100098,2.1352634439460254,-0.3481462974992611,-35.588246220655385,3.0862925052642822,0.39294341882505995,-0.008465488853693802,0.25921161392837194,0.45455098152160645,0.39682790637016296,-0.00503051420673728,0.11629283428192139
3.1215198040008545,2.4022921299362636,-0.2956060566822108,-35.699922538020566,3.1217010021209717,0.3928849276522504,-0.00877197787004381,0.25920171841018136,0.4593696594238281,0.39682790637016296,-0.00503051420673728,0.11629283428192139
3.1553521156311035,2.575253623050605,-0.32683931948300743,-35.779590698072155,3.1552319526672363,0.3928373243568408,-0.009000052625358827,0.2591968656381507,0.46413350105285645,0.39682790637016296,-0.00503051420673728,0.11629283428192139
3.189487934112549,2.7294102000143607,-0.022121012721599387,-35.77987268696971,3.1892499923706055,0.39279731812421625,-0.00917294038538242,0.25919769426797257,0.4700002670288086,0.39682790637016296,-0.00503051420673728,0.11629283428192139
3.223314046859741,2.9803567086117733,-0.8223888264744016,-36.00235871478911,3.223027467727661,0.39275262849633685,-0.009302758638680686,0.2591911721552837,0.4740879535675049,0.39682790637016296,-0.00503051420673728,0.11629283428192139
3.2582039833068848,3.051394965074294,-0.7762587740104698,-36.04548387311925,3.258291482925415,0.3927166649639298,-0.009402315556254606,0.2591892437325092,0.47950029373168945,0.39682790637016296,-0.00503051420673728,0.11629283428192139
3.292862892150879,2.7432350987199308,-0.18664372622067665,-35.89823771514114,3.2927463054656982,0.39268630783200914,-0.009473274458819556,0.25918996827126073,0.48413562774658203,0.39682790637016296,-0.00503051420673728,0.11629283428192139
3.327387809753418,2.4798232368354483,-0.3519991695525503,-35.92711331948775,3.327293634414673,0.3926499746658456,-0.00954146696823463,0.25918292405727644,0.4895203113555908,0.39682790637016296,-0.00503051420673728,0.11629283428192139
3.3604884147644043,2.5595299892057852,0.0791828789075569,-35.856305157810105,3.360804319381714,0.39262381198539686,-0.00959572293836098,0.2591811643233188,0.4942183494567871,0.39682790637016296,-0.00503051420673728,0.11629283428192139
3.395035743713379,2.4042458399529454,-0.006086251624988194,-35.714312481125674,3.394956350326538,0.39259681691074383,-0.009649355661155422,0.2591748391676961,0.4989655017852783,0.39682790637016296,-0.00503051420673728,0.11629283428192139
3.428859233856201,2.8037015164761585,-0.029913670634353302,-35.86115038525311,3.429044485092163,0.3925761742822793,-0.00969726172278852,0.25917160145921997,0.5045866966247559,0.39682790637016296,-0.00503051420673728,0.11629283428192139
3.4628398418426514,2.766195631953939,0.3276184264105339,-35.819650185515776,3.4625508785247803,0.39255623143593094,-0.009747423880572719,0.2591717741131373,0.5097131729125977,0.39682790637016296,-0.00503051420673728,0.11629283428192139
3.4975340366363525,2.887818533261898,-0.4250377833590494,-35.94290849316564,3.497460126876831,0.3925351973485831,-0.009797784193046135,0.2591681274440979,0.5145478248596191,0.39682790637016296,-0.00503051420673728,0.11629283428192139
3.5309534072875977,2.689772147855332,0.15801021990276298,-35.854551661930586,3.531151533126831,0.3925165527864157,-0.009843783594014848,0.2591694928851466,0.5192880630493164,0.39682790637016296,-0.00503051420673728,0.11629283428192139
3.565176486968994,2.7930577572233273,0.018004444695337136,-36.0725922244191,3.5650951862335205,0.3925003621821219,-0.00989835984404972,0.25916995287871014,0.5245306491851807,0.39682790637016296,-0.00503051420673728,0.11629283428192139
3.59889554977417,2.227218814894948,0.47975571101446657,-35.71035184905381,3.5989999771118164,0.39247708470077436,-0.009941492849772587,0.2591610343437513,0.5291502475738525,0.39682790637016296,-0.00503051420673728,0.11629283428192139
3.634234666824341,2.5331895398545314,0.44945130693733193,-35.83403120452825,3.6349096298217773,0.3924652428495783,-0.009985723392762142,0.2591636871547872,0.5343308448791504,0.39682790637016296,-0.00503051420673728,0.11629283428192139
3.6685118675231934,2.427723670183274,0.40254867401639677,-35.726166420731225,3.668447256088257,0.39244816434094615,-0.010028511788687848,0.25915615707207507,0.5395159721374512,0.39682790637016296,-0.00503051420673728,0.11629283428192139
3.702453136444092,2.639792290327498,0.3320751730857737,-35.75909528520495,3.7027394771575928,0.39243658301841444,-0.010063523099178677,0.2591534056273044,0.5443272590637207,0.39682790637016296,-0.00503051420673728,0.11629283428192139
3.737842559814453,2.799078510157817,0.3752658518211315,-35.867313587479515,3.7376294136047363,0.39243085716131815,-0.010101797839762722,0.25915717738174066,0.5491414070129395,0.39682790637016296,-0.00503051420673728,0.11629283428192139
3.7717440128326416,2.2534172297528525,0.7368269703867831,-35.56539173019193,3.771923780441284,0.3924166084105111,-0.010133910302330448,0.25915214003508447,0.554119348526001,0.39682790637016296,-0.00503051420673728,0.11629283428192139
3.8058884143829346,2.710561069616147,-0.09514091413430786,-35.84283051482917,3.80619215965271,0.3924074445224703,-0.010164437796658998,0.25915313441798066,0.5592856407165527,0.39682790637016296,-0.00503051420673728,0.11629283428192139
3.84008526802063,2.7012088355757147,0.5239865126067289,-35.86638095542207,3.8399829864501953,0.39240384835736514,-0.01019131378371025,0.2591577439045002,0.5643610954284668,0.39682790637016296,-0.00503051420673728,0.11629283428192139
3.8738508224487305,2.819121188060573,0.36187867373971355,-36.085347091179386,3.874034881591797,0.39239021355683146,-0.01022701215122539,0.2591538434933065,0.5692353248596191,0.39682790637016296,-0.00503051420673728,0.11629283428192139
3.90765118598938,2.1699503544929515,0.8092139728686397,-35.69437928376176,3.907585859298706,0.39238214566521695,-0.010256312706414198,0.2591525084143288,0.5744383335113525,0.39682790637016296,-0.00503051420673728,0.11629283428192139
3.9425787925720215,2.6290006893341853,0.805326906849555,-35.871751090648594,3.942680597305298,0.39237920468491067,-0.010288901264451141,0.259153473305758,0.5798618793487549,0.39682790637016296,-0.00503051420673728,0.11629283428192139
3.976421594619751,2.418885879137224,0.7202440020011873,-35.720561131556174,3.9762306213378906,0.39236939187386194,-0.010324655005971715,0.25914713793247124,0.5844454765319824,0.39682790637016296,-0.00503051420673728,0.11629283428192139
4.011579513549805,2.2063828639093552,0.7329447228097478,-35.59479818986869,4.011385440826416,0.3923650815355783,-0.010360389533742045,0.2591465162879315,0.5897762775421143,0.39682790637016296,-0.00503051420673728,0.11629283428192139
4.045433759689331,2.7900965221716745,0.6896448572877373,-35.84428568553009,4.045069932937622,0.3923640844222083,-0.01039398070335871,0.2591460311253673,0.5945148468017578,0.39682790637016296,-0.00503051420673728,0.11629283428192139
4.079335451126099,2.7411030982960325,1.046127305233954,-35.78163555104786,4.07961106300354,0.39235780847360086,-0.010429912514465534,0.25914546490221424,0.5995874404907227,0.39682790637016296,-0.00503051420673728,0.11629283428192139
4.113069534301758,2.520367922946073,0.2980022986869186,-35.8022234066567,4.113216400146484,0.3923542823013665,-0.0104686957344444,0.2591451755257838,0.6044454574584961,0.39682790637016296,-0.00503051420673728,0.11629283428192139
4.148351192474365,2.923121911415525,0.2670451460444177,-35.94606482406059,4.1485819816589355,0.39235162986091143,-0.010507023374226517,0.259146306501393,0.6093802452087402,0.39682790637016296,-0.00503051420673728,0.11629283428192139
4.182724952697754,2.755003094310143,0.8884289078791318,-35.884259999624916,4.182823181152344,0.39235174379084753,-0.010541323751994475,0.2591512848251586,0.6147589683532715,0.39682790637016296,-0.00503051420673728,0.11629283428192139
4.216901063919067,2.8242941227608003,0.7075321105691998,-36.05850525090444,4.216822862625122,0.39233893189455227,-0.010583958494329441,0.25914404656075957,0.6194875240325928,0.39682790637016296,-0.00503051420673728,0.11629283428192139
4.251118898391724,2.1518739648878413,1.1627388890279557,-35.662584046248,4.25094199180603,0.3923345181502813,-0.010620064597952655,0.259142058754251,0.6245789527893066,0.39682790637016296,-0.00503051420673728,0.11629283428192139
4.284868240356445,2.1784801567880296,0.977378509374266,-35.53260963859011,4.2852747440338135,0.39232911689939437,-0.01065865808615054,0.25913463786844476,0.6297643184661865,0.39682790637016296,-0.00503051420673728,0.11629283428192139
4.318669080734253,2.602022592790141,0.9436147253368268,-35.74649904132209,4.3191258907318115,0.3923310455010295,-0.010692988578199834,0.2591393864258239,0.6347227096557617,0.39682790637016296,-0.00503051420673728,0.11629283428192139
4.3541998863220215,2.8205497235016983,0.9606167809815185,-35.83130531698722,4.354452133178711,0.3923300248175353,-0.010728247235600468,0.2591387341320597,0.6396975517272949,0.39682790637016296,-0.00503051420673728,0.11629283428192139
